frame,x,y,z,xvar,yvar,rho,norm_cst,intensity,window_size
1,75.89270933557262,88.30379388826042,0.0,2.515854975347145,3.150652247046092,-0.20145831801668554,0.5863712357383206,0.7005360073321766,9
1,92.50578199109252,26.00407379527846,0.0,2.4988869870015633,2.8485249464373057,0.04906057160954429,0.4551600634860872,0.5693248350799431,9
1,73.88129845150402,136.22611209738815,0.0,3.4533857971551973,3.2365519681892487,-0.19513166270208726,0.2945089054442248,0.4086736770380808,9
1,100.3338744915871,123.02000223784218,0.0,3.830837718264397,4.158240818913008,-0.004218840817125222,0.23970127647341447,0.35386604806727046,9
2,76.17215645997558,87.98756700065294,0.0,2.3380498916789323,2.9358913509745492,-0.18417505637628928,0.5986383786678814,0.7118789789712262,9
2,92.82767101734368,25.960115613943287,0.0,2.7112011521310424,3.1835280960058387,0.16331706781558628,0.4443268860917326,0.5575674863950774,9
2,73.8883036589589,136.15622762157957,0.0,3.6759149080373597,3.225789899952841,0.07464582451540887,0.2471130015560536,0.3603536018593984,9
2,66.17361986826577,98.22590578231134,0.0,4.434481532478013,4.219101997019247,0.11047688452812246,0.23536895695203638,0.3486095572553812,9
2,53.8232763298459,129.02340979770372,0.0,4.18102662181047,5.2013444450166375,-0.279653057310595,0.21989009568727447,0.3331306959906193,9
3,76.21843629112159,87.77690048618176,0.0,2.071999260985346,3.019957166583742,-0.24314708746173777,0.590660104924145,0.7038746045049666,9
3,92.77960897109713,25.658733320504325,0.0,2.3758812983529882,2.6871966227320137,0.07484622471886905,0.6036486531721499,0.7168631527529715,9
3,74.11196715597016,136.1468084641113,0.0,3.8756461111399068,3.1356642067156453,-0.13845121106754993,0.3287453783727608,0.4419598779535824,9
3,66.07211036323828,98.10372447489691,0.0,3.9672252254679625,3.6405125887770837,0.17163173828154074,0.2501835749224457,0.3633980745032673,9
3,99.13588895056961,122.71165549693083,0.0,4.841097877232295,4.521541093599943,0.00417307484918166,0.19193236812293635,0.30514686770375793,9
3,76.39311866652132,111.09606788976991,0.0,4.540705728168812,5.897952119901562,0.37469678387520894,0.20122720001576427,0.31444169959658586,9
4,76.02655136820822,87.89376862069602,0.0,2.681955143857821,2.9835133809153,-0.10559220504385415,0.6000708038782054,0.714172230565653,9
4,92.61239963659055,25.58824633987855,0.0,2.677807354974924,2.954473009446398,0.17334089159547986,0.564545828393005,0.6786472550804526,9
4,73.87552905300265,136.0067774369974,0.0,3.8178098455649088,4.533552946315822,-0.21640458310073163,0.26498326859418597,0.3790846952816335,9
4,66.50589946736098,97.791010746801,0.0,7.246200002441664,4.002598508881188,-0.031346976703924175,0.2478594744905834,0.361960901178031,9
